ticker,close_price,st72_value,DMA_200,DMA_10,datee
BHARTIARTL,2100.7,2018.0,1848.05,2072.51,20251117
DRREDDY,1246.0,1202.0,1226.27,1212.73,20251117
GLENMARK,1895.6,1793.9,1705.12,1848.17,20251117
MANAPPURAM,281.15,266.9,248.66,272.53,20251117
DOMS,2621.7,2433.3,2559.56,2540.49,20251117
LATENTVIEW,488.8,446.2,412.82,470.8,20251117
