ticker,close_price,st72_value,DMA_200,DMA_10,datee
SHRIRAMFIN,869.45,829.3,676.01,850.57,20251219
HDFCAMC,2722.9,2519.7,2522.16,2609.15,20251219
GABRIEL,1087.4,914.4,908.62,973.53,20251219
