JINDALSTEL,968.7000122070312,919.27
GMRAIRPORT,88.4000015258789,81.43
DIXON,15163.0,15205.68
DABUR,487.54998779296875,516.77
MRF,145210.0,125510.37
SAIL,137.47999572753906,118.38
BALKRISIND,2566.199951171875,2706.95
GUJGASLTD,499.3999938964844,482.13
SAGILITY,43.720001220703125,nan
