MANKIND,2439.5,2221.5,2520.05
AUROPHARMA,1191.300048828125,1092.8,1237.02
SUMICHEM,536.0499877929688,485.1,523.72
MRPL,150.8699951171875,134.0,142.65
VENTIVE,750.6500244140625,634.8,nan
CELLO,641.4000244140625,571.4,687.33
RELAXO,464.75,412.1,559.08
