ticker,close_price,st73_value,DMA_200,datee
APOLLOHOSP,7759.0,7389.2,7075.85,20251015
TORNTPOWER,1294.8,1195.9,1377.89,20251015
SONACOMS,452.8,401.7,485.98,20251015
ANANDRATHI,3163.2,2759.6,2184.9,20251015
