PATANJALI,1744.5,1599.2,1780.06
PETRONET,312.3999938964844,287.9,312.2
TATAELXSI,6380.0,5758.8,6297.94
PPLPHARMA,216.0800018310547,195.1,225.73
PGEL,808.9000244140625,712.8,791.3
ANANTRAJ,606.4700317382812,524.8,622.54
IGIL,399.04998779296875,359.4,nan
