ticker,close_price,st73_value,st72_value,DMA_200,DMA_10,datee
TECHM,1413.6,1477.3,1456.7,1499.72,1438.03,20251106
CANBK,139.24,129.2,132.7,104.09,132.81,20251106
SOLARINDS,13376.0,14415.1,14120.6,13256.44,13881.1,20251106
LODHA,1232.5,1146.7,1175.1,1253.07,1193.32,20251106
CIPLA,1501.5,1603.9,1571.1,1495.05,1552.04,20251106
CUMMINSIND,4316.1,4127.7,4209.7,3336.13,4295.3,20251106
TORNTPHARM,3553.4,3702.6,3638.0,3347.09,3588.69,20251106
GAIL,178.98,172.9,176.7,177.69,181.45,20251106
TATACONSUM,1190.4,1113.0,1134.8,1074.8,1174.1,20251106
GODREJCP,1146.0,1085.2,1111.7,1177.34,1132.94,20251106
INDIANB,865.8,812.3,833.6,616.32,851.15,20251106
POLYCAB,7591.5,7299.2,7439.4,6333.06,7627.05,20251106
ADANIENSOL,968.15,904.8,934.5,840.4,963.22,20251106
HDFCAMC,5388.5,5753.2,5613.4,4804.28,5469.8,20251106
CGPOWER,732.7,770.5,755.1,669.38,735.31,20251106
UNIONBANK,150.15,138.0,142.4,128.86,146.63,20251106
ENRIN,3185.6,3330.0,3252.4,nan,3169.87,20251106
APOLLOHOSP,7782.0,7660.7,7976.8,7128.69,7827.85,20251106
LGEINDIA,1616.9,1580.4,1607.8,nan,1649.22,20251106
HEROMOTOCO,5326.0,5741.4,5613.2,4394.54,5516.95,20251106
ABB,5228.0,5387.3,5300.0,5483.35,5229.2,20251106
MOTHERSON,103.92,110.4,102.5,95.97,106.14,20251106
MAXHEALTH,1125.4,1205.2,1181.1,1147.46,1168.67,20251106
SIEMENS,3083.5,3263.9,3209.1,3122.18,3127.41,20251106
BOSCHLTD,37020.0,39192.2,38423.2,33131.05,37878.0,20251106
MAZDOCK,2630.5,2848.8,2785.1,2779.1,2746.67,20251106
IDBI,97.26,92.7,95.8,86.59,98.76,20251106
JINDALSTEL,1045.5,1003.3,1027.5,942.23,1053.59,20251106
INDUSTOWER,398.3,355.4,368.9,366.97,376.4,20251106
UNITDSPR,1416.5,1350.7,1385.5,1398.8,1394.19,20251106
HINDPETRO,473.15,449.7,462.1,386.62,464.18,20251106
IDEA,9.27,8.4,9.9,7.69,9.36,20251106
DRREDDY,1205.2,1278.9,1252.2,1228.42,1238.86,20251106
SHREECEM,27450.0,29087.2,28573.2,29384.41,28356.67,20251106
GMRAIRPORT,94.45,89.2,91.2,84.36,93.51,20251106
BSE,2455.5,2292.2,2369.9,2205.22,2476.19,20251106
ICICIGI,2001.0,1915.4,1954.8,1865.19,2006.48,20251106
INDHOTEL,697.0,765.6,749.1,763.02,738.73,20251106
WAAREEENER,3369.0,3627.5,3543.2,2849.44,3467.27,20251106
RECLTD,362.7,356.0,384.7,388.82,373.22,20251106
MANKIND,2309.1,2496.7,2445.3,2458.79,2405.9,20251106
ZYDUSLIFE,936.7,1031.5,1015.4,943.57,988.2,20251106
SWIGGY,403.95,442.9,430.4,383.88,416.36,20251106
DABUR,523.7,480.7,493.1,500.12,507.15,20251106
MARICO,713.15,697.7,709.6,689.3,721.02,20251106
DIXON,15079.0,16187.7,15854.1,15590.18,15444.6,20251106
PERSISTENT,5842.0,5572.3,5688.2,5511.31,5876.78,20251106
BAJAJHFL,109.38,112.9,111.4,116.87,109.97,20251106
HAVELLS,1442.3,1540.6,1513.2,1532.65,1490.01,20251106
BHARTIHEXA,1813.9,1703.5,1759.5,1639.84,1848.21,20251106
BHEL,260.05,246.2,252.8,228.62,250.2,20251106
JSWENERGY,517.35,516.3,548.7,512.52,530.85,20251106
POWERINDIA,20207.0,17843.6,18667.7,16369.34,17922.9,20251106
LUPIN,1955.5,2017.3,1913.5,1980.51,1951.41,20251106
NAUKRI,1326.8,1401.9,1397.5,1410.74,1368.46,20251106
ICICIPRULI,603.75,619.3,609.2,606.34,601.35,20251106
PAYTM,1320.6,1232.5,1258.5,970.52,1297.27,20251106
NTPCGREEN,99.63,98.9,104.1,104.31,102.1,20251106
SRF,2899.3,3123.7,3056.5,2952.5,2995.5,20251106
ABCAPITAL,327.05,306.3,315.3,235.16,319.2,20251106
NHPC,82.85,82.2,86.5,82.59,85.05,20251106
ASHOKLEY,141.23,133.7,136.6,118.93,139.84,20251106
SBICARD,870.2,941.6,919.9,870.96,897.76,20251106
SUZLON,59.61,55.3,57.0,58.71,57.31,20251106
POLICYBZR,1757.4,1651.3,1712.6,1715.76,1762.36,20251106
GVT&D,3000.5,3196.0,2908.2,2197.1,3002.09,20251106
FORTIS,1009.9,1085.6,1061.2,786.36,1037.91,20251106
IOB,38.72,38.1,40.7,40.53,40.0,20251106
PRESTIGE,1725.2,1642.7,1687.0,1477.31,1753.97,20251106
OFSS,8212.5,8747.3,8591.0,8419.16,8420.67,20251106
UNOMINDA,1233.8,1290.1,1197.5,1061.43,1221.41,20251106
YESBANK,22.63,22.2,23.5,19.6,22.72,20251106
OIL,433.05,407.1,416.8,412.43,426.21,20251106
NYKAA,246.14,242.2,261.7,204.43,252.61,20251106
IDFCFIRSTB,80.37,76.1,78.1,67.49,79.79,20251106
LLOYDSME,1314.5,1357.5,1272.4,1327.31,1319.76,20251106
LTF,275.2,263.3,269.4,190.54,271.09,20251106
ATGL,617.55,654.3,643.4,627.74,626.36,20251106
ALKEM,5643.5,5375.7,5473.0,5079.18,5548.9,20251106
RVNL,317.8,342.0,335.5,364.08,328.36,20251106
MRF,157255.0,151446.5,154845.2,134847.56,158909.5,20251106
VMM,141.0,140.1,147.6,127.23,145.41,20251106
AUROPHARMA,1140.6,1069.4,1096.4,1128.51,1117.96,20251106
GODREJPROP,2193.7,2149.0,2375.9,2153.04,2287.61,20251106
AUBANK,881.0,830.3,848.2,691.37,874.2,20251106
GICRE,373.95,363.2,371.6,384.58,381.6,20251106
NMDC,73.12,73.1,76.7,68.58,74.91,20251106
PATANJALI,573.0,618.6,605.1,595.52,590.21,20251106
OBEROIRLTY,1780.4,1680.5,1722.2,1690.21,1742.9,20251106
TORNTPOWER,1273.2,1248.0,1351.7,1369.96,1312.15,20251106
SCHAEFFLER,4122.0,3821.2,3954.1,3742.38,4005.48,20251106
BERGEPAINT,544.45,550.0,525.3,532.28,542.69,20251106
BANKINDIA,140.17,131.7,135.2,112.16,139.42,20251106
COROMANDEL,2150.1,2330.0,2275.2,2167.89,2182.94,20251106
BHARATFORG,1319.7,1244.9,1275.3,1185.51,1314.29,20251106
ABBOTINDIA,29455.0,30344.7,29892.3,30557.3,29573.5,20251106
PHOENIXLTD,1744.8,1626.4,1670.8,1576.67,1713.8,20251106
INDUSINDBK,786.2,749.2,767.4,822.77,786.1,20251106
JSL,729.8,802.9,780.7,675.02,777.61,20251106
COLPAL,2173.6,2280.4,2254.0,2389.54,2213.79,20251106
HDBFS,720.7,756.2,745.7,nan,731.76,20251106
COFORGE,1763.9,1690.8,1740.3,1663.7,1784.02,20251106
MOTILALOFS,987.5,1095.8,1053.0,804.51,1020.01,20251106
JSWINFRA,283.9,303.0,297.3,295.04,292.94,20251106
TIINDIA,2977.6,3246.7,3163.1,2964.33,3086.5,20251106
FEDERALBNK,235.83,224.6,228.9,198.03,234.3,20251106
FACT,885.1,935.7,915.6,872.78,896.07,20251106
SAIL,137.91,128.6,129.8,121.01,134.94,20251106
PIIND,3750.1,3487.7,3567.6,3678.31,3621.84,20251106
IRCTC,703.35,700.6,731.5,740.93,720.24,20251106
NAM-INDIA,866.85,961.7,931.3,721.87,890.74,20251106
UPL,733.35,688.2,702.7,656.07,708.69,20251106
MFSL,1584.2,1608.8,1529.3,1387.69,1544.55,20251106
BDL,1438.1,1579.3,1537.9,1515.76,1514.08,20251106
SUNDARMFIN,4858.4,4454.6,4573.8,4758.38,4675.74,20251106
KALYANKJIL,512.85,486.1,498.0,515.72,508.73,20251106
LAURUSLABS,979.8,919.1,941.1,720.17,958.0,20251106
MPHASIS,2773.9,2668.9,2739.4,2629.8,2819.51,20251106
TATACOMM,1842.0,1742.4,1802.0,1632.03,1894.35,20251106
GLENMARK,1810.4,1940.1,1898.9,1692.33,1846.84,20251106
BIOCON,385.2,360.0,367.8,353.09,371.33,20251106
LINDEINDIA,5843.0,6184.7,6094.6,6402.72,6035.7,20251106
APLAPOLLO,1785.7,1691.4,1726.0,1634.41,1779.4,20251106
SUPREMEIND,3845.1,4101.0,4001.7,3973.84,3902.49,20251106
AIIL,2800.7,3102.7,3010.9,2369.74,2948.98,20251106
UBL,1805.5,1847.8,1783.8,1953.71,1817.22,20251106
JKCEMENT,5702.0,6294.8,6109.1,5721.62,6160.5,20251106
PREMIERENE,1004.2,1122.6,1088.4,1012.44,1072.9,20251106
GODFRYPHLP,3023.2,3364.8,3253.9,2708.22,3112.33,20251106
MCX,9250.5,8676.5,8954.4,7028.26,9230.75,20251106
HUDCO,227.52,221.3,227.2,216.05,231.88,20251106
PAGEIND,39760.0,42198.1,41460.4,44257.38,40854.5,20251106
COCHINSHIP,1702.7,1852.4,1813.9,1688.25,1788.27,20251106
BALKRISIND,2340.8,2124.8,2243.6,2517.17,2327.66,20251106
MAHABANK,57.42,54.6,56.4,52.27,59.03,20251106
ITCHOTELS,210.98,225.9,221.5,nan,217.93,20251106
GLAXO,2605.5,2779.8,2728.7,2782.15,2669.37,20251106
LTTS,4100.6,4282.8,4076.7,4422.1,4131.48,20251106
VOLTAS,1292.4,1449.0,1409.5,1343.48,1397.73,20251106
M&MFIN,311.9,293.9,302.4,268.04,309.32,20251106
360ONE,1068.2,1164.7,1134.3,1038.89,1126.53,20251106
KAYNES,6358.5,7168.8,6990.0,5801.5,6706.5,20251106
PGHH,13162.0,13902.1,13683.4,13653.22,13423.3,20251106
RADICO,3185.9,3045.7,3316.5,2598.44,3192.5,20251106
HEXT,699.5,743.6,724.0,nan,709.58,20251106
NATIONALUM,230.59,223.0,228.4,189.26,235.19,20251106
ASTRAL,1566.1,1411.4,1450.1,1413.69,1466.58,20251106
IREDA,148.56,159.8,156.5,162.28,152.59,20251106
PETRONET,275.0,268.9,274.5,293.16,280.57,20251106
FLUOROCHEM,3646.5,3513.1,3788.5,3679.61,3671.82,20251106
UCOBANK,31.95,30.5,31.6,32.76,32.57,20251106
ESCORTS,3689.7,3587.0,3669.0,3376.1,3730.65,20251106
3MINDIA,35790.0,31997.8,33411.9,29121.75,31059.5,20251106
ENDURANCE,2833.6,2704.6,2784.4,2388.98,2884.56,20251106
CONCOR,519.35,554.2,552.5,564.14,541.4,20251106
ANTHEM,696.6,756.1,737.1,nan,713.9,20251106
TATAINVEST,766.25,886.7,850.0,677.76,808.81,20251106
DALBHARAT,2048.8,2175.4,2134.9,2049.83,2095.64,20251106
JUBLFOOD,583.25,621.3,612.3,658.65,598.77,20251106
POONAWALLA,462.9,515.6,499.4,404.65,482.09,20251106
KEI,3927.6,4220.4,4132.0,3669.39,4048.65,20251106
KPRMILL,1080.6,976.0,1010.0,1032.03,1070.76,20251106
CHOLAHLDNG,1972.6,1853.1,1909.5,1814.02,1954.65,20251106
NH,1819.9,1689.0,1734.9,1725.35,1780.74,20251106
BLUESTARCO,1785.5,2127.6,2051.3,1848.15,1941.12,20251106
THERMAX,3256.0,3060.7,3137.1,3398.4,3251.15,20251106
GODREJIND,1085.8,1162.0,1057.4,1124.21,1098.55,20251106
NLCINDIA,259.95,282.9,273.7,236.8,260.71,20251106
MEDANTA,1280.7,1379.2,1341.0,1247.49,1326.84,20251106
CRISIL,4799.8,4637.0,4763.5,5013.1,4918.83,20251106
ASTERDM,687.25,672.4,717.2,556.85,695.42,20251106
ACC,1832.4,1915.7,1819.0,1893.55,1858.49,20251106
AWL,271.25,258.5,263.8,262.7,270.7,20251106
APARINDS,8404.0,9437.2,9096.4,7596.06,8814.1,20251106
CENTRALBK,38.11,37.1,41.0,39.48,39.46,20251106
SJVN,85.93,90.6,89.2,93.91,88.1,20251106
TATAELXSI,5242.5,5231.6,5519.7,5791.45,5473.55,20251106
IPCALAB,1304.8,1359.0,1329.6,1394.71,1288.87,20251106
DELHIVERY,442.6,508.9,490.3,371.47,471.51,20251106
GODIGIT,355.5,337.8,345.5,328.97,358.69,20251106
EXIDEIND,379.85,399.5,392.7,380.37,383.39,20251106
AJANTPHARM,2568.8,2383.0,2447.4,2602.14,2472.51,20251106
HONAUT,36240.0,37850.9,35957.8,36882.3,36731.0,20251106
APOLLOTYRE,505.8,476.8,491.0,452.11,507.14,20251106
CDSL,1532.9,1530.8,1603.0,1456.28,1594.35,20251106
MSUMI,47.79,43.8,45.0,39.65,47.27,20251106
KPITTECH,1159.2,1228.3,1145.5,1260.21,1174.79,20251106
GLAND,1898.6,1866.7,1979.4,1715.37,1921.56,20251106
LICHSGFIN,570.15,563.4,588.5,570.91,578.51,20251106
HINDCOPPER,322.3,312.6,350.7,252.85,340.08,20251106
NAVINFLUOR,6081.0,5313.3,5561.9,4535.79,5383.63,20251106
NBCC,111.44,109.3,119.5,102.6,113.9,20251106
AIAENG,3318.6,3162.0,3228.4,3271.29,3322.76,20251106
NIACL,182.59,194.5,190.7,177.89,186.97,20251106
METROBRAND,1128.3,1246.2,1207.4,1163.0,1142.61,20251106
ITI,315.85,304.1,338.7,299.36,327.38,20251106
TVSHLTD,15020.0,13989.8,14439.5,10937.6,15143.5,20251106
SONACOMS,482.9,449.9,461.3,478.13,481.18,20251106
MRPL,169.86,147.1,156.0,133.81,159.67,20251106
GRSE,2584.2,2433.7,2673.7,2255.24,2575.66,20251106
IGL,211.06,201.9,217.1,202.62,212.7,20251106
GILLETTE,8706.5,9360.2,9140.1,9274.03,9032.25,20251106
AEGISVOPAK,258.25,255.1,289.0,nan,277.1,20251106
KIMS,720.3,735.7,698.1,669.09,722.84,20251106
STARHEALTH,486.7,455.4,470.1,426.56,488.21,20251106
AMBER,7832.5,8526.7,8291.2,7049.86,8164.6,20251106
COHANCE,723.85,820.3,791.1,nan,800.15,20251106
IKS,1667.5,1510.3,1561.5,1595.2,1589.01,20251106
TATATECH,676.9,717.8,705.8,702.23,692.56,20251106
GUJGASLTD,400.95,426.2,418.4,435.68,409.67,20251106
IRB,44.87,42.6,43.5,46.79,44.51,20251106
HBLENGINE,966.1,914.8,946.8,635.77,981.88,20251106
AEGISLOG,766.6,739.0,807.1,761.91,779.42,20251106
JBCHEPHARM,1691.8,1745.0,1716.8,1667.03,1698.63,20251106
NUVAMA,7308.0,6873.5,7058.8,6492.5,7251.5,20251106
PPLPHARMA,199.33,207.0,194.9,206.24,201.82,20251106
AFFLE,1778.0,1967.5,1909.7,1767.45,1891.06,20251106
PTCIL,17430.0,15970.6,16452.0,14380.93,17180.4,20251106
INOXWIND,150.06,145.2,149.1,161.2,154.09,20251106
LALPATHLAB,3108.0,3307.7,3019.3,2902.56,3118.68,20251106
ANANDRATHI,3104.4,2876.5,2983.3,2268.2,3126.94,20251106
EMCURE,1359.0,1279.2,1390.2,1235.9,1342.33,20251106
SYNGENE,620.6,684.0,667.7,672.48,652.39,20251106
ATHERENERG,633.85,631.0,716.1,nan,700.85,20251106
KIOCL,403.15,475.9,455.9,331.53,434.16,20251106
RAMCOCEM,1033.2,1065.7,1012.2,994.75,1045.41,20251106
BRIGADE,993.0,960.7,990.4,1023.05,1020.86,20251106
BANDHANBNK,152.93,170.0,164.7,161.35,165.5,20251106
WELCORP,894.45,868.1,974.6,839.5,900.89,20251106
EIHOTEL,391.35,373.1,382.1,372.3,391.01,20251106
FSL,351.3,326.6,336.2,351.54,345.79,20251106
ZFCVINDIA,12802.0,13434.9,13137.1,12717.82,12830.3,20251106
SAGILITY,50.65,48.1,50.5,44.19,50.58,20251106
HATSUN,1020.1,978.7,1134.6,931.34,1054.84,20251106
SUMICHEM,480.05,535.0,520.2,533.02,507.16,20251106
KARURVYSYA,246.71,229.8,237.1,199.81,247.42,20251106
TIMKEN,3054.4,2909.3,2975.4,2921.5,3041.22,20251106
PNBHOUSING,908.55,868.2,892.0,922.36,923.18,20251106
DEEPAKNTR,1732.5,1809.3,1784.2,1939.92,1745.93,20251106
FORCEMOT,17883.0,16287.8,16983.5,12906.91,17173.7,20251106
ASAHIINDIA,921.0,867.7,893.7,761.85,938.11,20251106
MANAPPURAM,274.0,291.3,283.6,246.2,274.39,20251106
SHYAMMETL,839.3,957.7,927.8,867.22,894.13,20251106
PFIZER,5067.5,4999.6,5308.5,4831.58,5239.85,20251106
CESC,175.6,168.4,172.7,155.1,179.19,20251106
REDINGTON,289.95,240.6,253.4,255.08,262.12,20251106
ASTRAZEN,9182.5,9072.2,9864.6,8494.55,9421.6,20251106
HSCL,456.3,487.5,484.0,463.92,473.95,20251106
EMAMILTD,523.0,562.1,551.4,576.26,540.2,20251106
TATACHEM,872.85,926.8,907.0,897.79,894.64,20251106
ANGELONE,2486.5,2357.9,2421.3,2480.52,2522.63,20251106
NEULANDLAB,17550.0,15834.2,16427.1,13218.06,16417.8,20251106
ANANTRAJ,623.3,690.6,669.4,563.04,634.26,20251106
KPIL,1304.4,1210.9,1246.7,1112.3,1268.56,20251106
ABSLAMC,770.35,831.5,809.4,738.04,794.88,20251106
IIFL,520.75,489.8,509.3,419.64,520.0,20251106
WOCKPHARMA,1353.3,1224.4,1278.8,1462.66,1329.41,20251106
CREDITACC,1337.5,1292.3,1489.5,1179.73,1412.96,20251106
URBANCO,143.43,165.6,159.0,nan,151.19,20251106
AADHARHFC,499.45,497.1,526.8,461.66,511.04,20251106
SUNTV,548.9,527.4,541.6,592.2,562.44,20251106
ERIS,1585.4,1691.3,1650.6,1536.44,1605.33,20251106
PSB,30.24,28.8,29.8,33.6,31.17,20251106
BAYERCROP,4744.7,5136.6,5017.7,5227.38,4911.97,20251106
ECLERX,4569.9,4281.8,4450.0,3476.56,4642.49,20251106
KEC,787.0,844.0,828.3,815.17,824.39,20251106
SCHNEIDER,876.0,895.1,829.0,757.63,855.16,20251106
NETWEB,3300.8,4292.4,4018.6,2176.04,3836.04,20251106
ONESOURCE,1793.7,1900.9,1770.0,nan,1837.81,20251106
JYOTICNC,895.5,850.6,845.5,1029.99,891.45,20251106
CHALET,929.15,1011.0,980.7,879.15,948.23,20251106
ABREL,1810.0,1667.3,1740.9,1979.07,1794.54,20251106
RBLBANK,325.6,302.8,311.3,224.26,323.41,20251106
KANSAINER,248.18,240.3,245.9,243.47,250.91,20251106
OLAELEC,47.57,55.3,53.2,52.79,51.13,20251106
SUNDRMFAST,936.75,1031.3,1004.7,978.01,960.33,20251106
POLYMED,1896.9,1820.6,1874.0,2170.47,1936.17,20251106
CGCL,197.5,191.0,196.5,176.0,203.16,20251106
DCMSHRIRAM,1230.0,1216.0,1310.9,1159.02,1269.99,20251106
DEVYANI,155.67,172.2,167.4,169.14,162.94,20251106
CHAMBLFERT,484.7,510.2,500.5,556.42,487.23,20251106
SAILIFE,922.3,859.3,882.0,778.1,908.73,20251106
RPOWER,41.07,47.8,45.2,47.24,44.35,20251106
CAMS,3739.8,4000.5,3950.5,3827.34,3889.64,20251106
BASF,4395.4,4657.0,4581.7,4668.03,4435.97,20251106
CASTROLIND,190.36,201.9,198.7,203.21,196.5,20251106
EIDPARRY,1040.7,1001.6,1029.5,959.74,1060.63,20251106
CUB,254.88,223.9,235.1,191.29,237.43,20251106
KFINTECH,1062.1,1175.6,1140.9,1103.32,1120.67,20251106
KAJARIACER,1141.7,1141.7,1217.7,1046.21,1199.45,20251106
SARDAEN,527.4,575.4,522.2,493.79,539.35,20251106
FIVESTAR,624.3,560.6,591.1,664.02,597.36,20251106
JSWHL,16653.0,17888.7,16214.2,20046.79,16846.3,20251106
JUBLPHARMA,1160.9,1046.7,1087.7,1038.94,1136.0,20251106
ARE&M,989.2,974.7,1021.7,998.66,1002.45,20251106
BIKAJI,726.45,760.8,749.6,720.05,730.49,20251106
GMDCLTD,566.75,536.0,557.7,388.01,585.9,20251106
DEEPAKFERT,1429.1,1415.7,1427.6,1360.45,1475.69,20251106
GRINDWELL,1594.1,1537.3,1738.3,1659.42,1624.96,20251106
APLLTD,915.35,879.5,907.3,921.35,916.5,20251106
ABDL,642.1,600.2,626.9,431.34,641.57,20251106
CROMPTON,278.55,297.4,291.7,330.13,287.29,20251106
GPIL,269.4,254.6,264.0,202.96,273.71,20251106
GABRIEL,1223.0,1164.2,1217.3,817.47,1260.83,20251106
JSWCEMENT,128.4,140.2,137.3,nan,135.08,20251106
SOBHA,1654.4,1503.3,1549.0,1409.92,1586.83,20251106
WHIRLPOOL,1350.2,1263.0,1313.3,1244.82,1387.65,20251106
GSPL,305.55,294.2,303.1,311.35,310.72,20251106
ZENSARTECH,703.4,804.6,777.0,780.57,781.28,20251106
VINATIORGA,1670.5,1634.4,1717.8,1721.2,1681.41,20251106
MAHSCOOTER,14769.0,16223.9,15712.9,13213.19,15757.2,20251106
NAVA,595.35,649.0,634.5,537.74,611.79,20251106
TRAVELFOOD,1295.5,1240.3,1288.4,nan,1317.5,20251106
CARBORUNIV,887.35,958.9,935.8,973.15,907.12,20251106
CHOICEIN,798.85,785.2,837.9,667.9,815.8,20251106
RATNAMANI,2419.9,2266.1,2378.3,2615.33,2454.16,20251106
ATUL,5760.5,6158.7,6038.2,6384.01,5865.95,20251106
VENTIVE,723.05,696.3,720.2,729.02,741.09,20251106
CENTURYPLY,756.6,794.7,776.5,752.47,750.82,20251106
TBOTEK,1578.6,1466.7,1589.2,1388.98,1558.48,20251106
LMW,15709.0,14912.9,15227.9,15622.52,15766.5,20251106
ACMESOLAR,269.1,298.6,288.8,246.33,280.41,20251106
TRITURBINE,526.25,546.3,516.2,562.2,529.8,20251106
FIRSTCRY,344.35,374.5,365.5,377.08,351.82,20251106
BEML,1986.8,2291.9,2214.8,1876.89,2168.8,20251106
CPPLUS,1403.9,1288.1,1404.9,nan,1366.2,20251106
AFCONS,443.75,430.5,460.6,440.77,446.73,20251106
CIEINDIA,430.5,446.5,416.5,421.3,434.06,20251106
CRAFTSMAN,6772.5,6378.3,6495.8,5597.62,6631.4,20251106
CEATLTD,3970.6,3798.1,4316.3,3292.31,4072.97,20251106
ABLBL,132.42,132.3,140.4,nan,136.08,20251106
VGUARD,369.2,357.9,383.4,366.62,372.24,20251106
IGIL,367.7,316.4,329.4,377.86,342.53,20251106
AGARWALEYE,504.0,487.4,550.4,nan,517.25,20251106
APTUS,294.85,325.2,314.5,319.25,309.28,20251106
UTIAMC,1202.0,1322.0,1285.7,1175.65,1269.85,20251106
RRKABEL,1398.4,1276.1,1330.4,1211.01,1368.88,20251106
SYRMA,788.65,747.5,762.2,607.67,791.72,20251106
MANYAVAR,645.35,690.6,674.0,786.4,667.4,20251106
ELGIEQUIP,483.4,462.2,475.8,498.01,491.08,20251106
PGEL,550.1,533.0,549.0,736.2,570.31,20251106
DOMS,2548.2,2446.5,2595.1,2555.9,2533.12,20251106
INTELLECT,1133.2,1016.7,1072.6,936.7,1076.82,20251106
CAPLIPOINT,2004.4,2130.8,2086.2,2043.85,2013.43,20251106
