ticker,close_price,st73_value,DMA_200,DMA_10,datee
ABB,5474.0,4631.0,5374.25,4874.7,20260130
NMDC,84.6,75.2,73.09,80.5,20260130
PETRONET,296.0,270.8,282.58,281.8,20260130
GMDCLTD,618.35,498.9,467.81,550.94,20260130
SCI,222.65,195.4,212.41,210.65,20260130
SHARDACROP,984.55,751.9,821.6,838.4,20260130
