ticker,close_price,st72_value,DMA_200
GODREJCP,1257.2,1192.0,1168.73
BHARTIHEXA,1859.6,1704.2,1554.0
COFORGE,1747.7,1640.6,1676.28
JBCHEPHARM,1747.9,1680.8,1690.44
ZEEL,123.58,113.3,119.91
