ticker,close_price,st73_value,DMA_200,DMA_10,datee
TATASTEEL,171.89,158.8,158.86,166.19,20251213
GRASIM,2836.7,2690.3,2711.32,2753.57,20251213
HINDALCO,852.1,789.3,704.52,819.85,20251213
SRF,3023.6,2783.4,2969.97,2896.37,20251213
NMDC,77.94,71.6,70.39,75.71,20251213
DALBHARAT,2072.2,1896.9,2077.15,1992.47,20251213
NAVINFLUOR,6122.5,5535.2,4792.73,5828.75,20251213
NIACL,171.92,149.6,177.87,163.47,20251213
RAMCOCEM,1055.0,971.6,1011.28,1019.88,20251213
JSWCEMENT,121.24,107.2,nan,113.15,20251213
