ticker,close_price,st72_value,DMA_200
HDFCBANK,976.9,952.2,914.73
POONAWALLA,502.1,441.4,377.5
AIAENG,3136.6,3022.7,3297.1
CREDITACC,1388.7,1299.8,1105.16
SAGILITY,46.48,43.3,44.13
RATNAMANI,2480.3,2339.7,2743.34
NATCOPHARM,884.3,835.6,987.59
SPLPETRO,822.8,770.0,700.3
EMBDL,104.21,93.7,116.08
BLUEDART,5861.0,5620.7,6399.03
