ticker,close_price,st72_value,DMA_200,DMA_10,datee
M&M,3618.5,3488.6,3104.27,3571.19,20251106
BAJAJHLDNG,13139.0,11729.0,12654.39,12675.3,20251106
REDINGTON,289.95,253.4,255.08,262.12,20251106
