ticker,close_price,st73_value,DMA_200
BHARTIARTL,1962.4,1865.1,1772.75
ADANIENT,2524.0,2342.1,2399.64
BPCL,329.55,310.4,295.08
MANKIND,2660.6,2495.9,2506.68
ATGL,651.45,600.7,637.85
MCX,8051.5,7423.8,6656.52
IPCALAB,1441.0,1274.7,1438.19
SUMICHEM,601.8,521.8,532.37
LTFOODS,472.75,436.8,412.76
CUB,211.91,193.6,184.04
PCBL,413.55,364.0,400.66
GRINFRA,1323.5,1229.7,1232.7
