ticker,close_price,st73_value,DMA_200
TATACOMM,1670.3,1516.4,1621.37
COCHINSHIP,1807.8,1601.1,1641.63
CHOLAHLDNG,1891.4,1689.6,1743.64
WELCORP,923.8,820.2,824.2
CESC,166.39,151.5,160.77
ANANTRAJ,589.45,503.7,587.3
IFCI,56.21,49.9,54.09
