ticker,close_price,st72_value,DMA_200,DMA_10,datee
MARUTI,15146.0,14369.8,14460.55,14839.5,20260211
ONGC,272.15,253.7,238.88,266.77,20260211
EICHERMOT,7296.0,6912.9,6371.87,7160.65,20260211
MUTHOOTFIN,3882.0,3478.5,3041.27,3770.26,20260211
INDIANB,906.05,844.7,724.09,886.29,20260211
ALKEM,5811.5,5514.9,5340.34,5689.9,20260211
GRAPHITE,668.25,592.7,556.57,635.67,20260211
