ticker,close_price,st73_value,DMA_200,DMA_10,datee
BHARTIARTL,2149.2,2021.2,1853.38,2079.92,20251119
ENRIN,3348.9,3094.7,nan,3258.2,20251119
ATUL,6146.0,5763.3,6351.71,5864.6,20251119
ABLBL,139.92,125.3,nan,133.7,20251119
BBTC,2022.7,1720.6,1898.42,1905.85,20251119
