ticker,close_price,st72_value,DMA_200
M&M,3481.5,3293.8,2992.27
APOLLOHOSP,7900.0,7589.0,6996.36
IDFCFIRSTB,72.23,68.5,65.37
GLAXO,2851.8,2649.9,2686.74
GILLETTE,10548.0,9903.3,9273.99
EMAMILTD,615.5,571.2,586.45
GESHIP,971.0,924.6,943.3
GRINFRA,1296.0,1240.9,1247.86
