ticker,close_price,st73_value,DMA_200
DIXON,17582.0,15935.1,15598.63
MANAPPURAM,275.0,246.9,221.06
ARE&M,1011.7,931.3,1045.82
GRINDWELL,1595.2,1419.4,1747.47
ZYDUSWELL,2217.8,1937.1,1874.09
