ticker,close_price,st72_value,DMA_200,DMA_10,datee
HDFCLIFE,763.9,729.1,725.53,746.05,20251112
IDEA,10.24,8.9,7.69,9.38,20251112
HINDCOPPER,359.7,325.5,254.82,339.93,20251112
CDSL,1600.9,1512.5,1456.45,1579.23,20251112
DATAPATTNS,2756.7,2551.9,2417.69,2698.86,20251112
