JINDALSTEL,967.9000244140625,919.27
GMRAIRPORT,87.97000122070312,81.43
DABUR,487.1000061035156,516.77
MRF,144520.0,125506.92
SAIL,136.66000366210938,118.38
BALKRISIND,2568.800048828125,2706.97
GUJGASLTD,494.54998779296875,482.1
SAGILITY,43.56999969482422,nan
