ticker,close_price,st73_value,DMA_200,DMA_10,datee
FEDERALBNK,270.25,236.6,216.64,255.62,20260118
ANGELONE,2752.2,2386.5,2569.49,2464.08,20260118
SAGILITY,53.41,48.6,45.48,51.47,20260118
INDIAMART,2289.0,2080.2,2392.17,2167.22,20260118
JKLAKSHMI,801.7,715.3,851.15,773.75,20260118
