ticker,close_price,st72_value,DMA_200
BDL,1566.5,1430.5,1453.78
COCHINSHIP,1745.7,1579.6,1640.08
GRSE,2581.9,2249.8,2081.32
JBMA,712.95,627.6,675.7
DATAPATTNS,2711.0,2436.2,2357.6
