ticker,close_price,st72_value,DMA_200,DMA_10,datee
ITI,325.15,290.1,297.21,314.2,20251125
IKS,1677.5,1538.4,1585.85,1617.11,20251125
INGERRAND,3863.7,3687.1,3700.99,3770.38,20251125
