ticker,close_price,st73_value,DMA_200,datee
BIOCON,366.1,342.5,353.11,20251023
ECLERX,4439.8,3926.2,3410.82,20251023
LTFOODS,430.9,391.3,412.04,20251023
SBFC,115.8,104.1,100.54,20251023
