NTPCGREEN,111.95999908447266,105.5,nan
PRESTIGE,1696.5,1586.0,1506.53
PEL,1215.9000244140625,1132.6,1048.46
TVSHLTD,11274.0,10608.8,10519.95
SARDAEN,452.6000061035156,423.3,463.49
KSB,883.0,812.0,769.77
