ticker,close_price,st72_value,DMA_200,DMA_10,datee
LTTS,3430.1,2909.4,4155.13,3267.93,20260314
SYNGENE,420.85,388.8,613.43,407.96,20260314
ZYDUSWELL,404.25,378.1,428.8,383.48,20260314
