ticker,close_price,st73_value,DMA_200,DMA_10,datee
INDIGO,5908.5,5564.5,5397.35,5722.65,20251117
MOTHERSON,109.84,100.7,96.27,105.52,20251117
BDL,1613.8,1455.5,1524.95,1509.65,20251117
JUBLFOOD,615.3,557.0,655.36,588.55,20251117
IPCALAB,1479.6,1211.4,1387.57,1331.17,20251117
APARINDS,9071.0,8022.9,7553.35,8563.75,20251117
PGEL,578.1,490.5,726.83,551.89,20251117
FINEORG,4515.9,4102.8,4522.38,4358.33,20251117
VIJAYA,1060.4,967.1,1009.54,1027.4,20251117
