MANKIND,2392.199951171875,2520.73
AUROPHARMA,1157.5,1240.93
TATACOMM,1725.800048828125,1673.83
BALKRISIND,2568.800048828125,2706.97
APOLLOTYRE,465.04998779296875,471.2
MAHSCOOTER,15299.0,10862.78
IEX,195.0500030517578,181.38
GODREJAGRO,804.0,749.52
