ticker,close_price,st72_value,DMA_200,DMA_10,datee
MAXHEALTH,1164.4,1070.6,1150.89,1116.15,20251120
JSL,771.3,722.4,680.69,740.2,20251120
LINDEINDIA,6076.5,5602.7,6402.11,5815.5,20251120
LTTS,4440.0,4045.0,4365.85,4142.42,20251120
HEXT,731.5,671.6,nan,693.14,20251120
NATCOPHARM,828.65,787.8,879.79,810.68,20251120
ANURAS,1117.9,1059.5,980.2,1083.78,20251120
