ticker,close_price,st73_value,DMA_200,DMA_10,datee
MAZDOCK,2829.5,2640.3,2803.56,2761.69,20251121
KEI,4167.3,3931.8,3668.22,4089.47,20251121
ERIS,1669.6,1492.6,1556.57,1584.91,20251121
CAMS,4014.5,3733.0,3806.34,3915.07,20251121
ANURAS,1179.2,1049.5,982.71,1094.85,20251121
