ticker,close_price,st72_value,DMA_200,DMA_10,datee
POLICYBZR,1916.3,1812.2,1755.42,1882.1,20251225
NYKAA,257.95,246.9,220.01,250.63,20251225
MOTILALOFS,893.6,835.3,851.42,859.93,20251225
NUVAMA,7615.0,6993.8,6742.19,7272.65,20251225
IIFL,602.15,553.6,457.68,572.35,20251225
DATAPATTNS,2672.3,2498.5,2575.02,2586.75,20251225
BLACKBUCK,670.7,610.7,529.6,642.28,20251225
