ticker,close_price,st73_value,DMA_200,DMA_10,datee
PFOCUS,192.52,157.9,140.21,178.9,20251210
PRUDENT,2672.2,2325.7,2549.64,2527.3,20251210
TTML,53.77,41.5,59.84,50.93,20251210
