ticker,close_price,st72_value,DMA_200,datee
LICI,909.4,873.9,851.97,20251001
KOTAKBANK,2067.7,1954.5,2015.64,20251001
TATAMOTORS,718.35,659.6,689.78,20251001
SHRIRAMFIN,648.7,599.3,619.51,20251001
ABCAPITAL,299.85,275.3,220.57,20251001
FORTIS,989.65,936.3,744.67,20251001
LTF,258.58,238.4,176.03,20251001
MFSL,1621.9,1517.2,1332.88,20251001
PFIZER,5151.0,4925.6,4869.33,20251001
NUVAMA,6489.0,6046.5,6441.32,20251001
JUBLPHARMA,1113.0,1016.8,1031.38,20251001
