ticker,close_price,st72_value,DMA_200,DMA_10,datee
SUNTV,616.3,544.3,564.86,586.31,20260325
BELRISE,193.66,171.9,152.75,183.55,20260325
GRANULES,606.35,548.3,540.67,582.13,20260325
