ticker,close_price,st73_value,DMA_200,datee
LICI,907.15,863.2,851.91,20251007
PAYTM,1224.2,1093.0,938.02,20251007
EMCURE,1435.3,1252.0,1241.11,20251007
IIFL,469.5,423.5,410.31,20251007
GRINDWELL,1697.0,1526.5,1685.39,20251007
ABLBL,146.72,130.5,nan,20251007
BBTC,1915.1,1718.4,1918.89,20251007
IXIGO,311.75,259.9,187.55,20251007
