ticker,close_price,st73_value,DMA_200
NESTLEIND,1161.4,1057.2,1134.1
MOTHERSON,99.4,87.0,97.33
HAVELLS,1570.0,1441.5,1567.72
POLICYBZR,1913.9,1710.9,1756.37
MSUMI,41.89,36.2,38.3
SPLPETRO,829.4,694.0,692.73
