ticker,close_price,st72_value,DMA_200,DMA_10,datee
NATCOPHARM,1027.55,923.2,890.51,968.85,20260403
CUPID,87.54,78.0,57.65,82.11,20260403
JAYNECOIND,78.99,67.2,67.01,73.24,20260403
