ticker,close_price,st73_value,DMA_200
SBIN,826.55,791.6,780.18
HDFCLIFE,788.75,740.9,692.93
MUTHOOTFIN,2757.4,2440.6,2240.01
UNOMINDA,1149.8,1025.0,995.83
GODREJIND,1181.4,1047.7,1094.4
