ticker,close_price,st73_value,DMA_200,DMA_10,datee
ABB,5350.0,4620.1,5373.63,4862.3,20260129
ENRIN,2424.6,2099.6,nan,2282.14,20260129
APARINDS,7658.0,6707.4,8129.79,7267.25,20260129
STARHEALTH,457.05,413.2,448.04,437.95,20260129
VGUARD,330.7,295.8,360.86,312.16,20260129
CHENNPETRO,889.1,746.2,760.7,846.3,20260129
ALIVUS,949.0,835.0,967.68,888.21,20260129
