ticker,close_price,st73_value,DMA_200,DMA_10,datee
M&M,3690.2,3416.3,3111.38,3573.47,20251107
BRITANNIA,6157.5,5615.9,5444.07,5909.8,20251107
MFSL,1618.1,1480.7,1390.47,1553.18,20251107
