ticker,close_price,st73_value,st72_value,DMA_200,DMA_10,datee
MAXHEALTH,1135.3,1194.8,1173.4,1148.46,1156.53,20251109
IDBI,100.42,92.7,95.8,86.79,99.93,20251109
MOTHERSON,103.8,109.8,102.5,96.02,105.62,20251109
HEROMOTOCO,5296.0,5649.8,5530.2,4401.44,5487.7,20251109
ABB,5016.5,5366.9,5263.5,5470.98,5219.0,20251109
APOLLOHOSP,7642.0,8160.5,7976.8,7138.05,7792.5,20251109
SIEMENS,3033.4,3203.1,3150.4,3117.28,3112.5,20251109
MAZDOCK,2670.3,2819.0,2756.7,2783.15,2721.68,20251109
BOSCHLTD,36810.0,39192.2,38423.2,33160.43,37667.0,20251109
JINDALSTEL,1069.9,1003.3,1027.5,943.0,1059.67,20251109
BSE,2678.3,2289.9,2386.9,2211.17,2497.43,20251109
INDUSTOWER,400.8,361.4,373.6,367.35,383.7,20251109
INDHOTEL,691.3,735.8,719.1,762.09,734.84,20251109
IDEA,9.61,8.4,9.9,7.69,9.35,20251109
UNITDSPR,1429.1,1350.7,1385.5,1398.94,1401.98,20251109
SHREECEM,27375.0,29042.6,28523.4,29395.03,28205.36,20251109
HINDPETRO,479.55,448.1,458.7,384.0,468.81,20251109
GMRAIRPORT,95.66,90.1,91.8,84.56,94.04,20251109
ICICIGI,2020.2,1915.4,1954.8,1865.81,2010.58,20251109
DRREDDY,1205.4,1268.6,1245.8,1227.47,1223.1,20251109
RECLTD,364.95,356.0,379.3,387.89,372.95,20251109
WAAREEENER,3276.2,3547.9,3469.3,2856.42,3422.35,20251109
MANKIND,2261.8,2418.6,2370.9,2456.23,2380.69,20251109
ZYDUSLIFE,944.1,1003.8,981.4,943.35,978.39,20251109
SWIGGY,401.4,435.5,424.4,383.17,412.91,20251109
DIXON,14849.0,15898.6,15554.4,15579.76,15368.4,20251109
HAVELLS,1448.5,1524.7,1499.4,1531.76,1484.37,20251109
MARICO,711.6,697.7,709.6,689.64,719.7,20251109
POWERINDIA,20863.0,18190.3,18945.9,16446.12,18670.7,20251109
BHARTIHEXA,1761.8,1703.5,1759.5,1641.91,1846.2,20251109
BHEL,263.85,250.4,256.0,229.16,256.79,20251109
PERSISTENT,5781.0,5572.3,5688.2,5510.04,5871.29,20251109
JSWENERGY,519.15,516.3,542.9,512.28,529.44,20251109
DABUR,518.65,485.4,496.0,497.49,506.34,20251109
BAJAJHFL,109.5,112.7,111.4,116.83,109.83,20251109
LUPIN,1971.8,2017.3,1928.8,1979.43,1961.19,20251109
NAUKRI,1345.4,1401.9,1389.7,1408.82,1361.11,20251109
ICICIPRULI,615.35,619.3,587.8,605.98,602.73,20251109
ABCAPITAL,338.1,308.5,316.2,236.74,324.75,20251109
NTPCGREEN,98.96,98.9,102.7,104.09,101.84,20251109
SRF,2896.8,3079.8,3016.7,2954.1,2977.44,20251109
PAYTM,1346.5,1232.5,1261.9,974.61,1301.61,20251109
NHPC,81.48,86.5,84.8,82.64,84.56,20251109
SBICARD,872.0,923.3,904.7,872.28,887.24,20251109
ASHOKLEY,141.28,133.8,136.6,119.32,140.59,20251109
POLICYBZR,1783.8,1665.5,1718.1,1716.11,1787.53,20251109
SUZLON,57.38,55.9,61.6,58.73,58.21,20251109
GVT&D,3073.2,3196.0,2908.9,2208.62,3051.79,20251109
FORTIS,1020.0,1076.5,1054.9,790.02,1033.14,20251109
IOB,39.59,38.1,40.7,40.42,39.95,20251109
LTF,303.6,259.8,269.4,192.05,276.06,20251109
PRESTIGE,1738.6,1642.7,1687.0,1480.14,1753.36,20251109
OFSS,8076.5,8551.3,8408.6,8404.72,8377.22,20251109
YESBANK,22.85,22.2,23.5,19.64,22.76,20251109
UNOMINDA,1229.7,1290.1,1197.5,1062.97,1230.64,20251109
NYKAA,245.87,242.2,257.0,205.18,251.85,20251109
OIL,433.7,408.7,416.8,412.13,429.05,20251109
IDFCFIRSTB,81.47,76.1,78.1,67.68,80.34,20251109
ATGL,611.2,649.9,637.3,627.21,625.8,20251109
LLOYDSME,1315.6,1357.5,1272.4,1326.72,1318.9,20251109
GODREJPROP,2142.7,2337.6,2280.5,2151.37,2274.54,20251109
RVNL,318.0,334.4,328.5,363.13,326.8,20251109
ALKEM,5668.5,5375.7,5473.0,5081.86,5562.35,20251109
AUBANK,908.7,830.3,848.5,692.9,878.0,20251109
VMM,143.18,140.1,147.0,127.56,144.6,20251109
MRF,158765.0,151446.5,154845.2,135290.67,158329.0,20251109
NMDC,74.24,73.1,76.3,68.7,74.92,20251109
GICRE,379.15,363.2,371.6,384.13,379.7,20251109
TORNTPOWER,1281.2,1248.0,1341.9,1369.01,1307.43,20251109
AUROPHARMA,1123.8,1079.6,1102.8,1128.25,1126.84,20251109
BANKINDIA,144.58,133.2,136.2,112.63,141.15,20251109
PATANJALI,578.9,613.1,599.7,595.11,588.2,20251109
OBEROIRLTY,1792.9,1680.5,1722.2,1688.4,1762.91,20251109
SCHAEFFLER,4078.4,3821.2,3954.1,3746.5,4022.62,20251109
BERGEPAINT,531.05,550.0,525.3,532.99,540.74,20251109
PHOENIXLTD,1773.3,1652.3,1690.8,1577.9,1730.71,20251109
BHARATFORG,1317.1,1249.3,1275.3,1186.74,1320.09,20251109
COROMANDEL,2146.4,2314.5,2251.4,2170.84,2181.75,20251109
INDUSINDBK,797.25,749.2,767.4,820.98,793.38,20251109
JSL,731.75,793.6,771.3,675.56,770.75,20251109
ABBOTINDIA,28785.0,30344.7,30355.6,30575.68,29383.5,20251109
COLPAL,2167.2,2260.5,2229.2,2385.22,2201.8,20251109
HDBFS,711.9,746.1,735.5,nan,728.51,20251109
JSWINFRA,280.2,299.7,293.9,294.95,290.98,20251109
MOTILALOFS,996.45,1087.3,1053.0,806.51,1012.62,20251109
COFORGE,1740.2,1690.8,1806.7,1664.02,1784.05,20251109
TIINDIA,2985.6,3182.7,3105.2,2960.61,3047.75,20251109
FACT,882.95,935.7,915.6,872.66,895.77,20251109
FEDERALBNK,237.26,226.7,230.4,198.48,236.28,20251109
SAIL,141.0,128.6,130.7,121.33,136.97,20251109
IRCTC,704.15,700.6,721.9,740.37,719.13,20251109
PIIND,3758.3,3546.1,3616.6,3680.51,3653.56,20251109
UPL,747.95,694.2,706.6,658.02,721.85,20251109
BDL,1447.7,1546.5,1509.0,1518.06,1501.08,20251109
MFSL,1618.1,1480.7,1529.3,1390.47,1553.18,20251109
NAM-INDIA,849.55,931.0,905.7,716.45,870.29,20251109
TATACOMM,1849.4,1742.4,1802.0,1632.87,1894.07,20251109
GLENMARK,1811.5,1933.1,1893.9,1696.0,1845.56,20251109
LAURUSLABS,982.15,927.3,946.6,724.38,968.6,20251109
