ticker,close_price,st72_value,DMA_200
SOLARINDS,14920.0,13757.0,12020.0
JINDALSTEL,999.8,941.7,912.97
BHEL,248.25,232.3,229.66
UNOMINDA,1103.1,1017.4,990.26
GRSE,2652.6,2479.9,1955.28
FSL,356.2,322.2,354.38
CHAMBLFERT,567.5,504.2,545.41
SANOFICONR,5292.0,4819.4,4873.69
