ticker,close_price,st73_value,DMA_200
TCS,3140.6,2953.5,3638.31
INFY,1532.1,1427.9,1668.55
DRREDDY,1283.9,1211.5,1231.43
ZYDUSLIFE,1023.15,940.8,933.49
MPHASIS,2917.7,2692.9,2648.43
POLYMED,2121.8,1861.1,2361.06
SWANENERGY,481.15,414.9,506.17
ACE,1080.5,906.9,1232.65
