ticker,close_price,st73_value,DMA_200
HAL,4745.6,4378.9,4319.61
ADANIGREEN,981.7,917.0,981.35
SHRIRAMFIN,632.85,586.0,619.08
MAZDOCK,2924.7,2635.6,2696.31
ABB,5248.6,4989.6,5802.14
LUPIN,2043.4,1913.3,2014.39
JSWENERGY,525.75,492.2,529.88
NHPC,83.5,77.9,81.44
BDL,1566.5,1381.1,1453.78
GLAND,2021.2,1812.4,1682.47
BEML,4420.4,3797.6,3709.37
JBMA,712.95,597.2,675.7
DATAPATTNS,2711.0,2335.0,2357.6
GESHIP,992.0,928.9,940.84
