ticker,close_price,st72_value,DMA_200,DMA_10,datee
COALINDIA,382.15,370.1,371.8,378.59,20251211
CHOLAFIN,1744.0,1655.1,1566.98,1717.17,20251211
ICICIPRULI,642.85,602.7,608.68,621.84,20251211
METROBRAND,1186.8,1059.8,1155.01,1127.95,20251211
NAVINFLUOR,5950.0,5461.7,4772.25,5759.25,20251211
