hhhhADANIPORTS,1440.199951171875,1261.99
ADANIENT,2646.300048828125,2533.76
IDBI,101.31999969482422,82.2
APOLLOHOSP,7308.5,6886.22
POWERINDIA,19942.0,13857.38
AARTIIND,479.1499938964844,456.14
LTFOODS,483.25,392.49
