ticker,close_price,st73_value,DMA_200
POWERGRID,286.7,269.6,293.07
GODREJCP,1283.8,1174.9,1169.73
GAIL,179.29,168.7,179.25
RVNL,331.85,293.4,383.25
NATIONALUM,200.53,181.3,191.03
KEC,862.05,772.9,869.34
IRCON,175.38,154.9,183.53
BATAINDIA,1157.4,1045.0,1253.99
CEATLTD,3376.0,2993.9,3163.36
RITES,264.18,238.7,256.48
