ticker,close_price,st72_value,DMA_200
TITAN,3460.2,3321.0,3347.47
MFSL,1551.5,1479.2,1264.55
MAHABANK,55.66,52.0,51.06
KPIL,1183.6,1101.8,1101.93
CAPLIPOINT,2111.0,1893.5,2078.3
