ticker,close_price,st73_value,DMA_200,DMA_10,datee
BANKBARODA,309.05,284.8,263.43,296.39,20260223
HSCL,489.7,432.3,468.07,464.62,20260223
PRIVISCL,2898.0,2647.7,2631.04,2807.27,20260223
