ticker,close_price,st73_value,st72_value,DMA_200,DMA_10,datee
UNIONBANK,151.54,137.7,142.3,128.63,145.78,20251105
LGEINDIA,1633.4,1580.4,1607.8,nan,1654.45,20251105
APOLLOHOSP,7810.5,7660.7,7976.8,7123.15,7850.85,20251105
MAXHEALTH,1138.4,1134.5,1189.1,1147.03,1176.53,20251105
MOTHERSON,104.49,110.4,102.5,95.94,106.29,20251105
SIEMENS,3119.6,3277.4,3222.7,3123.75,3129.35,20251105
ABB,5244.0,5387.3,5300.0,5487.93,5230.4,20251105
BOSCHLTD,37850.0,39192.2,38423.2,33101.16,38096.0,20251105
HEROMOTOCO,5309.0,5760.7,5628.4,4387.67,5549.0,20251105
MAZDOCK,2683.0,2897.2,2836.1,2777.05,2766.18,20251105
JINDALSTEL,1080.7,1003.3,1027.5,941.55,1050.02,20251105
IDBI,99.26,92.7,95.8,86.46,98.47,20251105
INDHOTEL,743.2,762.9,725.5,763.58,743.46,20251105
UNITDSPR,1450.9,1350.7,1385.5,1398.71,1388.51,20251105
INDUSTOWER,392.55,355.3,367.9,366.74,372.6,20251105
HINDPETRO,484.85,449.7,462.1,386.03,462.4,20251105
IDEA,9.41,8.4,9.9,7.69,9.33,20251105
ICICIGI,2040.0,1915.4,1954.8,1864.59,2006.43,20251105
BSE,2496.6,2292.2,2369.9,2202.56,2479.42,20251105
SHREECEM,27600.0,29471.8,28920.4,29372.8,28498.49,20251105
GMRAIRPORT,95.16,89.2,91.1,84.26,93.26,20251105
DRREDDY,1200.0,1278.9,1252.2,1229.04,1247.21,20251105
RECLTD,370.65,356.0,364.8,389.28,374.2,20251105
WAAREEENER,3369.6,3642.9,3567.2,2845.64,3481.6,20251105
ZYDUSLIFE,971.7,1031.5,1013.5,943.76,994.48,20251105
MANKIND,2369.5,2521.8,2474.8,2460.22,2419.55,20251105
SWIGGY,413.35,442.9,430.4,384.3,419.17,20251105
DIXON,15254.0,16413.9,16070.5,15599.34,15548.9,20251105
MARICO,717.3,697.7,709.6,688.98,721.91,20251105
BHARTIHEXA,1873.0,1703.5,1759.5,1637.52,1848.09,20251105
HAVELLS,1486.4,1540.6,1513.2,1533.02,1494.19,20251105
BHEL,267.25,246.2,252.8,228.33,247.65,20251105
JSWENERGY,528.1,516.3,548.7,512.73,531.93,20251105
PERSISTENT,5858.5,5572.3,5688.2,5512.48,5872.59,20251105
BAJAJHFL,109.54,112.9,111.4,116.89,110.1,20251105
DABUR,517.05,474.5,486.6,500.05,505.42,20251105
LUPIN,1997.0,2017.3,1913.5,1981.31,1950.09,20251105
POWERINDIA,20457.0,17010.0,17891.5,16331.65,17648.9,20251105
NAUKRI,1338.7,1401.9,1329.5,1411.54,1367.48,20251105
ICICIPRULI,607.55,619.3,609.2,606.48,600.5,20251105
SRF,2941.7,3160.3,3087.9,2950.44,3020.37,20251105
NTPCGREEN,100.74,98.9,105.5,104.42,102.19,20251105
ABCAPITAL,331.45,306.3,315.3,234.4,316.99,20251105
NHPC,84.16,82.2,87.6,82.55,85.4,20251105
POLICYBZR,1823.1,1651.3,1712.6,1715.79,1750.26,20251105
SBICARD,880.4,951.4,928.9,870.27,904.41,20251105
PAYTM,1268.0,1232.5,1258.5,968.21,1296.03,20251105
ASHOKLEY,140.44,133.7,136.6,118.73,139.34,20251105
SUZLON,59.99,55.1,56.7,58.7,56.77,20251105
GVT&D,3146.6,3196.0,2908.2,2191.55,2998.0,20251105
FORTIS,1019.1,1093.2,1070.5,784.56,1046.71,20251105
IOB,39.55,38.1,40.7,40.58,40.2,20251105
PRESTIGE,1746.5,1642.7,1687.0,1475.87,1752.79,20251105
OFSS,8325.0,8825.4,8669.4,8428.43,8448.31,20251105
YESBANK,23.02,22.2,23.5,19.57,22.73,20251105
UNOMINDA,1252.0,1290.1,1197.5,1060.53,1220.63,20251105
NYKAA,250.83,242.2,261.7,204.07,253.68,20251105
OIL,431.5,407.1,416.8,412.53,423.57,20251105
IDFCFIRSTB,81.13,76.1,78.1,67.4,79.43,20251105
LTF,280.0,263.3,269.4,189.85,270.36,20251105
ATGL,629.1,654.3,643.4,627.96,626.94,20251105
LLOYDSME,1318.0,1357.5,1272.4,1327.89,1323.37,20251105
GODREJPROP,2293.2,2149.0,2207.8,2153.61,2297.59,20251105
RVNL,325.8,345.2,339.2,364.34,329.79,20251105
VMM,143.49,140.1,148.4,127.05,146.11,20251105
ALKEM,5664.0,5370.8,5472.1,5076.73,5539.3,20251105
MRF,157915.0,151446.5,154845.2,134631.54,159352.0,20251105
AUROPHARMA,1149.1,1069.4,1096.4,1128.53,1113.95,20251105
NMDC,74.27,73.1,77.5,68.52,75.16,20251105
TORNTPOWER,1304.3,1248.0,1274.1,1370.59,1316.75,20251105
GICRE,375.85,363.2,371.6,384.73,382.86,20251105
AUBANK,880.3,824.7,842.4,689.89,872.23,20251105
SCHAEFFLER,4137.8,3821.2,3954.1,3737.78,3986.07,20251105
PATANJALI,575.55,618.6,607.4,595.72,591.78,20251105
OBEROIRLTY,1781.1,1680.5,1722.2,1691.29,1734.76,20251105
BANKINDIA,142.16,131.7,135.2,111.93,138.43,20251105
COROMANDEL,2168.8,2330.0,2275.2,2166.2,2185.83,20251105
BHARATFORG,1324.9,1244.9,1275.3,1184.79,1306.66,20251105
BERGEPAINT,537.45,550.0,525.3,531.87,542.39,20251105
PHOENIXLTD,1767.7,1622.6,1667.5,1576.22,1704.5,20251105
ABBOTINDIA,29360.0,30344.7,29892.3,30546.85,29653.5,20251105
JSL,738.4,814.4,791.5,674.43,784.38,20251105
INDUSINDBK,790.2,749.2,767.4,823.66,783.32,20251105
COLPAL,2190.8,2280.4,2273.8,2391.71,2220.07,20251105
HDBFS,731.55,756.5,746.6,nan,733.53,20251105
JSWINFRA,289.7,306.5,301.1,295.06,294.35,20251105
COFORGE,1767.0,1690.8,1740.3,1663.39,1781.39,20251105
MOTILALOFS,986.0,1095.8,1053.0,803.86,1023.89,20251105
FEDERALBNK,237.85,224.6,228.9,197.81,233.46,20251105
FACT,897.1,935.7,915.6,872.84,896.91,20251105
TIINDIA,2992.5,3251.4,3173.3,2965.91,3101.73,20251105
IRCTC,718.5,700.6,710.2,741.19,721.71,20251105
SAIL,138.18,128.6,129.8,120.84,134.14,20251105
NAM-INDIA,881.55,974.6,938.5,720.8,900.88,20251105
BDL,1481.1,1620.3,1580.0,1514.21,1524.44,20251105
PIIND,3683.3,3734.9,3511.5,3676.78,3599.54,20251105
MFSL,1592.4,1608.8,1512.5,1384.95,1540.21,20251105
UPL,731.35,688.2,702.7,655.11,703.45,20251105
KALYANKJIL,522.6,486.1,498.0,515.92,506.65,20251105
TATACOMM,1905.4,1742.4,1802.0,1631.07,1901.68,20251105
GLENMARK,1845.1,1940.1,1898.9,1690.65,1851.34,20251105
LAURUSLABS,983.15,910.8,933.3,718.05,952.33,20251105
MPHASIS,2766.6,2668.9,2739.4,2629.55,2816.19,20251105
SUNDARMFIN,4775.4,4436.2,4549.2,4756.96,4644.57,20251105
LINDEINDIA,5986.5,6207.5,6137.6,6403.39,6065.2,20251105
BIOCON,380.5,356.4,364.4,353.08,369.42,20251105
APLAPOLLO,1779.2,1691.4,1726.0,1633.03,1776.04,20251105
AIIL,2867.8,3109.9,3023.7,2364.59,2988.0,20251105
SUPREMEIND,3888.6,4101.0,4001.7,3976.32,3935.81,20251105
PREMIERENE,1041.8,1006.7,1038.6,1013.15,1078.43,20251105
JKCEMENT,5775.5,6439.7,6242.2,5715.35,6236.9,20251105
UBL,1814.8,1847.8,1783.8,1954.37,1816.46,20251105
MCX,9325.5,8676.5,8954.4,7011.68,9224.4,20251105
HUDCO,233.04,221.3,227.2,215.96,231.95,20251105
COCHINSHIP,1768.7,1744.7,1841.5,1686.69,1798.88,20251105
GODFRYPHLP,3020.3,3378.8,3263.5,2700.51,3149.93,20251105
PAGEIND,40135.0,42706.9,41949.6,44286.21,41037.0,20251105
BALKRISIND,2364.3,2124.8,2243.6,2518.81,2324.73,20251105
VOLTAS,1359.4,1347.6,1431.5,1345.09,1414.07,20251105
MAHABANK,58.44,54.6,56.4,52.23,59.29,20251105
ITCHOTELS,214.9,226.7,212.5,nan,219.25,20251105
KAYNES,6658.5,7168.8,6990.0,5802.53,6757.35,20251105
GLAXO,2658.5,2779.8,2728.7,2779.2,2684.7,20251105
M&MFIN,318.6,293.9,302.4,267.79,308.15,20251105
LTTS,4090.3,4303.9,4076.7,4425.54,4140.09,20251105
360ONE,1079.1,1181.5,1149.5,1039.45,1136.66,20251105
PGHH,13401.0,14025.7,13812.0,13659.51,13494.0,20251105
NATIONALUM,233.27,223.0,228.4,189.05,234.86,20251105
RADICO,3199.6,3045.7,3316.5,2593.52,3204.12,20251105
IREDA,151.01,161.0,156.8,162.56,153.05,20251105
HEXT,695.0,743.6,724.0,nan,711.43,20251105
PETRONET,280.5,268.9,274.5,293.4,280.93,20251105
ESCORTS,3822.3,3587.0,3669.0,3374.9,3732.05,20251105
UCOBANK,32.69,30.5,31.6,32.81,32.6,20251105
CONCOR,542.5,554.2,534.5,564.55,542.87,20251105
FLUOROCHEM,3679.8,3513.1,3788.5,3680.08,3682.68,20251105
ENDURANCE,2902.0,2704.6,2784.4,2385.15,2896.07,20251105
3MINDIA,35885.0,30355.8,31752.2,29084.44,30459.5,20251105
TATAINVEST,786.15,902.8,865.1,677.01,819.69,20251105
ANTHEM,702.25,759.7,740.2,nan,718.45,20251105
ASTRAL,1467.2,1394.3,1421.9,1413.23,1454.64,20251105
JUBLFOOD,593.45,621.3,588.8,659.22,599.51,20251105
DALBHARAT,2049.6,2191.0,2148.4,2048.23,2108.89,20251105
BLUESTARCO,1917.6,1861.6,1908.7,1848.77,1958.87,20251105
POONAWALLA,472.65,528.6,512.0,403.89,487.29,20251105
KEI,3990.1,4275.1,4184.5,3670.07,4070.27,20251105
CHOLAHLDNG,2014.8,1853.1,1909.5,1811.49,1943.07,20251105
GODREJIND,1107.7,1162.0,1057.4,1123.57,1100.62,20251105
NH,1830.3,1679.4,1727.3,1722.68,1776.77,20251105
THERMAX,3271.7,3060.7,3137.1,3402.11,3247.46,20251105
NLCINDIA,262.1,282.9,273.7,236.63,261.46,20251105
KPRMILL,1056.2,976.0,1010.0,1031.41,1065.04,20251105
DELHIVERY,484.85,446.8,458.5,370.88,474.9,20251105
AWL,277.35,258.5,263.8,262.71,269.72,20251105
CENTRALBK,39.15,37.1,38.2,39.54,39.54,20251105
ASTERDM,688.65,672.4,717.2,555.84,698.99,20251105
CRISIL,4777.0,4637.0,4763.5,5017.63,4932.84,20251105
MEDANTA,1249.3,1379.2,1341.0,1246.21,1338.02,20251105
ACC,1832.6,1915.7,1819.0,1894.19,1860.14,20251105
APARINDS,8338.5,9529.3,9160.1,7605.25,8832.1,20251105
SJVN,87.31,91.4,90.1,93.95,88.48,20251105
TATAELXSI,5381.0,5231.6,5337.6,5795.47,5484.75,20251105
GODIGIT,360.25,337.8,345.5,328.62,358.52,20251105
APOLLOTYRE,522.35,476.8,491.0,451.83,508.08,20251105
IPCALAB,1294.8,1359.0,1329.6,1396.0,1286.52,20251105
HONAUT,36745.0,37850.9,35957.8,36904.96,36753.0,20251105
AJANTPHARM,2610.7,2382.0,2445.6,2603.7,2460.39,20251105
EXIDEIND,379.7,401.6,394.9,380.37,385.34,20251105
HINDCOPPER,332.4,312.6,324.7,252.33,342.48,20251105
CDSL,1539.1,1530.8,1641.2,1456.57,1601.46,20251105
KPITTECH,1155.4,1228.3,1145.5,1261.08,1174.11,20251105
NBCC,113.95,109.3,112.3,102.47,114.03,20251105
GLAND,1911.8,1866.7,1979.4,1714.17,1923.95,20251105
LICHSGFIN,574.0,563.4,593.2,570.78,578.86,20251105
ITI,323.4,304.1,320.4,299.7,329.33,20251105
MSUMI,46.99,43.8,44.9,39.6,47.14,20251105
AIAENG,3333.5,3162.0,3228.4,3271.81,3326.51,20251105
NAVINFLUOR,6055.0,5167.5,5431.2,4523.94,5294.18,20251105
AEGISVOPAK,274.3,255.1,265.7,nan,279.69,20251105
NIACL,182.22,194.5,190.8,177.91,187.48,20251105
MRPL,175.92,147.1,156.0,133.65,157.73,20251105
METROBRAND,1130.4,1254.4,1213.5,1163.36,1145.77,20251105
TVSHLTD,15166.0,13989.8,14439.5,10909.77,15196.4,20251105
IGL,214.85,201.9,217.1,202.56,212.33,20251105
SONACOMS,483.8,445.4,460.2,478.55,479.08,20251105
GILLETTE,8759.5,9513.9,9277.2,9277.18,9102.65,20251105
GRSE,2556.2,2426.5,2673.7,2249.31,2581.47,20251105
STARHEALTH,488.55,455.4,470.1,426.44,489.1,20251105
KIMS,716.85,735.7,698.1,668.58,723.53,20251105
COHANCE,742.75,827.6,797.4,nan,817.59,20251105
AMBER,7797.5,8526.7,8308.8,7045.87,8205.9,20251105
TATATECH,686.8,677.1,707.1,702.79,693.37,20251105
GUJGASLTD,407.2,432.1,424.6,436.1,411.31,20251105
IKS,1666.6,1510.3,1561.5,1596.45,1577.18,20251105
HBLENGINE,994.9,914.8,946.8,633.6,980.69,20251105
AFFLE,1832.8,2014.6,1960.0,1766.56,1901.35,20251105
IRB,44.66,42.6,43.5,46.82,44.34,20251105
INOXWIND,154.78,145.2,149.1,161.27,154.0,20251105
AEGISLOG,763.0,739.0,807.1,762.15,783.03,20251105
JBCHEPHARM,1698.4,1745.0,1716.8,1667.33,1698.53,20251105
PPLPHARMA,200.42,207.0,194.9,206.4,201.61,20251105
ATHERENERG,667.15,631.0,764.0,nan,714.05,20251105
LALPATHLAB,3153.7,3307.7,3019.3,2900.8,3121.51,20251105
KIOCL,424.35,488.3,469.1,331.34,438.05,20251105
SYNGENE,646.55,623.0,636.0,673.47,654.52,20251105
NUVAMA,7148.0,6873.5,7058.8,6486.65,7246.7,20251105
ANANDRATHI,3119.6,2876.5,2983.3,2262.6,3135.61,20251105
PTCIL,17201.0,15887.8,16403.7,14379.85,17139.1,20251105
WELCORP,924.85,868.1,901.9,838.8,896.46,20251105
BRIGADE,1018.0,960.7,990.4,1023.59,1019.64,20251105
BANDHANBNK,156.16,172.4,167.1,161.32,166.81,20251105
SUMICHEM,499.45,543.1,529.9,533.0,512.14,20251105
EMCURE,1324.7,1279.2,1390.2,1235.92,1345.73,20251105
EIHOTEL,399.1,373.1,382.1,372.32,390.85,20251105
RAMCOCEM,1027.0,1065.7,1012.2,993.98,1045.98,20251105
SHYAMMETL,886.8,957.7,935.2,866.73,902.91,20251105
SAGILITY,51.56,48.1,50.5,44.17,50.11,20251105
HATSUN,1039.7,978.7,1033.0,931.58,1043.42,20251105
ASAHIINDIA,956.75,867.7,893.7,760.52,939.9,20251105
FSL,352.55,326.6,336.0,351.66,342.84,20251105
ZFCVINDIA,12852.0,13434.9,13137.1,12711.06,12858.5,20251105
KARURVYSYA,250.96,229.8,237.1,199.45,247.24,20251105
PNBHOUSING,931.65,868.2,892.0,922.08,919.88,20251105
FORCEMOT,18279.0,16287.8,16983.5,12850.17,17142.2,20251105
CESC,182.05,168.4,172.7,154.94,179.1,20251105
ASTRAZEN,9605.0,9072.2,9276.2,8482.2,9434.0,20251105
DEEPAKNTR,1751.9,1809.3,1784.2,1943.01,1749.74,20251105
TIMKEN,3051.7,2909.3,2975.4,2920.2,3031.97,20251105
PFIZER,5115.0,4999.6,5379.0,4830.35,5268.25,20251105
EMAMILTD,537.6,562.1,551.4,576.44,542.3,20251105
ANANTRAJ,645.45,690.6,669.4,564.4,636.34,20251105
HSCL,462.55,487.5,492.7,464.34,475.1,20251105
TATACHEM,892.35,926.8,907.0,898.18,898.64,20251105
NETWEB,3630.3,3596.7,3622.0,2171.68,3895.46,20251105
IIFL,539.25,489.8,509.3,419.0,517.89,20251105
ANGELONE,2518.4,2357.9,2421.3,2480.35,2523.76,20251105
MANAPPURAM,266.45,291.3,283.6,245.72,275.6,20251105
ABSLAMC,780.2,831.5,809.4,737.9,804.85,20251105
CREDITACC,1377.9,1292.3,1348.5,1177.55,1408.78,20251105
NEULANDLAB,17608.0,15782.7,16387.1,13197.34,16289.5,20251105
URBANCO,148.9,146.0,162.9,nan,152.63,20251105
KPIL,1314.5,1200.5,1229.9,1111.62,1264.98,20251105
PSB,31.14,28.8,29.8,33.68,31.22,20251105
ECLERX,4738.4,4281.8,4450.0,3469.78,4629.48,20251105
WOCKPHARMA,1365.3,1224.4,1278.8,1462.58,1331.35,20251105
SUNTV,561.65,527.4,541.6,592.67,564.3,20251105
AADHARHFC,509.2,497.1,526.8,461.15,512.66,20251105
BAYERCROP,4835.6,5189.6,5046.8,5229.23,4938.44,20251105
ERIS,1601.0,1691.3,1650.6,1534.98,1605.34,20251105
KEC,809.2,849.2,835.7,815.95,831.12,20251105
SCHNEIDER,889.95,895.1,829.0,756.82,849.6,20251105
JYOTICNC,940.2,850.6,845.5,1031.49,895.29,20251105
ONESOURCE,1833.5,1900.9,1770.0,nan,1843.24,20251105
OLAELEC,50.06,49.1,54.3,52.91,51.71,20251105
CHALET,962.15,1011.0,980.7,878.72,950.15,20251105
ABREL,1858.1,1667.3,1740.9,1979.93,1777.86,20251105
POLYMED,1955.2,1820.6,1874.0,2173.47,1939.95,20251105
SUNDRMFAST,964.7,1031.3,1004.7,978.5,964.41,20251105
KANSAINER,248.54,240.3,245.9,243.42,251.77,20251105
DEVYANI,159.27,174.8,170.2,169.33,164.12,20251105
RBLBANK,323.85,301.9,310.7,223.42,323.32,20251105
REDINGTON,250.25,275.8,267.9,254.64,259.98,20251105
DCMSHRIRAM,1249.1,1216.0,1346.2,1158.04,1270.9,20251105
CGCL,197.05,191.0,196.5,175.89,202.76,20251105
CAMS,3801.1,4000.5,3995.4,3829.91,3899.46,20251105
SAILIFE,923.1,859.3,882.0,777.04,904.6,20251105
CHAMBLFERT,481.5,510.2,500.5,556.4,487.62,20251105
CASTROLIND,193.71,203.3,200.5,203.12,197.51,20251105
FIVESTAR,649.2,560.6,591.1,664.11,588.53,20251105
BASF,4450.6,4657.0,4582.2,4671.03,4450.0,20251105
KAJARIACER,1167.7,1141.7,1246.4,1045.68,1206.23,20251105
RPOWER,40.72,49.0,46.7,47.23,44.69,20251105
EIDPARRY,1047.4,1001.6,1029.5,958.64,1060.48,20251105
DEEPAKFERT,1504.5,1415.7,1427.6,1358.97,1476.76,20251105
KFINTECH,1069.4,1189.0,1154.4,1104.18,1127.19,20251105
CUB,258.65,219.4,230.3,190.85,234.56,20251105
SARDAEN,535.7,575.4,522.2,493.28,541.15,20251105
GMDCLTD,588.1,536.0,557.7,386.61,587.69,20251105
JSWHL,16742.0,17888.7,16214.2,20049.64,16901.4,20251105
APLLTD,960.7,879.5,907.3,921.73,918.25,20251105
GRINDWELL,1651.7,1537.3,1595.7,1660.48,1631.69,20251105
JUBLPHARMA,1181.2,1046.7,1087.7,1037.84,1134.28,20251105
JSWCEMENT,134.98,142.3,140.1,nan,136.07,20251105
ABDL,672.05,600.2,626.9,430.15,637.73,20251105
BIKAJI,730.65,762.8,751.6,719.92,731.21,20251105
ARE&M,990.1,974.7,1022.3,998.94,1003.22,20251105
GABRIEL,1265.6,1164.2,1217.3,813.55,1266.69,20251105
GPIL,279.05,254.6,264.0,202.54,272.37,20251105
CROMPTON,283.25,299.9,294.3,330.54,288.3,20251105
ZENSARTECH,736.1,819.6,795.1,780.85,788.93,20251105
BEML,2150.4,2059.5,2120.7,1875.67,2189.91,20251105
WHIRLPOOL,1374.4,1263.0,1313.3,1246.45,1392.38,20251105
NAVA,608.15,649.0,634.5,536.93,613.33,20251105
GSPL,306.9,294.2,303.1,311.56,311.35,20251105
ATUL,5895.5,6158.7,6038.2,6388.87,5889.6,20251105
SOBHA,1619.2,1503.3,1549.0,1408.18,1575.81,20251105
TRAVELFOOD,1316.3,1240.3,1288.4,nan,1321.5,20251105
MAHSCOOTER,14700.0,16532.4,15995.9,13185.41,16000.7,20251105
VENTIVE,737.9,696.3,720.2,728.75,745.38,20251105
VINATIORGA,1657.9,1634.4,1717.8,1721.07,1683.71,20251105
CHOICEIN,809.0,785.2,801.2,666.56,817.94,20251105
CARBORUNIV,895.9,959.6,939.1,974.84,909.37,20251105
RATNAMANI,2447.4,2266.1,2378.3,2618.2,2447.96,20251105
ACMESOLAR,273.8,299.2,291.7,246.1,282.53,20251105
TRITURBINE,536.2,546.3,516.2,563.05,530.0,20251105
CENTURYPLY,757.95,794.7,776.5,752.53,749.88,20251105
TBOTEK,1589.0,1466.7,1589.2,1389.58,1558.04,20251105
FIRSTCRY,348.9,347.9,365.6,377.79,353.73,20251105
LMW,15779.0,14912.9,15227.9,15624.34,15744.4,20251105
ABLBL,137.13,132.3,140.4,nan,136.76,20251105
INTELLECT,1197.6,1016.7,1072.6,935.53,1060.51,20251105
CIEINDIA,432.3,446.5,416.5,421.43,434.33,20251105
AFCONS,444.95,430.5,460.6,441.09,447.1,20251105
AGARWALEYE,515.1,487.4,552.6,nan,521.1,20251105
PGEL,568.75,533.0,549.0,737.69,573.62,20251105
CEATLTD,4003.4,3798.1,3977.8,3287.6,4104.88,20251105
CRAFTSMAN,6827.5,6378.3,6495.8,5587.82,6626.75,20251105
VGUARD,373.35,357.9,383.4,366.73,371.73,20251105
UTIAMC,1212.3,1331.2,1294.2,1175.74,1283.72,20251105
RRKABEL,1421.8,1276.1,1330.4,1210.57,1355.41,20251105
APTUS,294.45,332.3,322.4,319.15,311.31,20251105
IRCON,168.16,178.9,175.5,175.63,170.03,20251105
JMFINANCIL,165.39,179.5,177.3,137.08,168.9,20251105
MANYAVAR,644.9,696.5,679.7,789.14,672.41,20251105
JBMA,649.15,697.3,681.8,655.49,660.15,20251105
ELGIEQUIP,482.3,462.2,475.8,498.21,490.29,20251105
SYRMA,784.2,747.5,762.2,606.41,792.42,20251105
CPPLUS,1322.1,1288.1,1404.9,nan,1369.13,20251105
DOMS,2533.4,2446.5,2595.1,2555.83,2530.72,20251105
BLUEDART,6376.0,5764.8,6071.6,6191.89,6039.95,20251105
CAPLIPOINT,1995.2,2130.8,2086.2,2044.96,2015.98,20251105
DATAPATTNS,2700.5,2559.2,2647.7,2407.21,2767.39,20251105
SAMMAANCAP,186.22,171.8,178.0,132.2,184.68,20251105
TECHNOE,1303.3,1422.6,1384.9,1274.27,1329.89,20251105
IFCI,56.21,53.1,54.9,53.27,56.68,20251105
SIGNATURE,1077.8,1018.2,1046.3,1149.18,1088.83,20251105
GESHIP,1053.4,1005.0,1038.9,948.56,1058.18,20251105
CONCORDBIO,1454.9,1551.7,1517.1,1726.33,1467.41,20251105
ZYDUSWELL,463.0,503.3,458.5,394.11,484.86,20251105
ACUTAAS,1834.3,1621.4,1694.9,nan,1742.32,20251105
CEMPRO,862.7,774.1,801.1,nan,829.05,20251105
