ticker,close_price,st73_value,DMA_200
GRASIM,2864.9,2659.3,2597.2
BRITANNIA,5701.0,5116.9,5161.03
MARICO,751.85,681.1,664.31
DABUR,535.0,491.8,499.18
FACT,1014.45,879.9,871.29
COLPAL,2356.5,2147.9,2546.75
MRF,148790.0,136319.1,127763.88
SUNDARMFIN,5126.1,4501.2,4698.68
PHOENIXLTD,1563.5,1403.6,1585.67
ITCHOTELS,246.04,219.3,nan
CARBORUNIV,990.25,811.2,1080.77
LEMONTREE,155.57,135.5,138.93
SBFC,111.87,102.4,96.04
