ticker,close_price,st72_value,DMA_200
PFC,395.15,381.9,411.83
MOTHERSON,98.57,91.2,96.01
INDUSTOWER,344.1,318.4,363.83
BHARATFORG,1202.8,1110.5,1194.24
JUBLFOOD,659.8,632.4,674.27
COHANCE,1012.95,890.2,nan
SHYAMMETL,945.35,892.8,842.9
INOXWIND,147.33,140.3,168.64
PNBHOUSING,799.85,764.5,923.62
KFINTECH,1098.9,1035.4,1143.73
JUBLPHARMA,1106.0,1036.4,1036.37
APTUS,345.05,321.5,316.12
CIEINDIA,404.95,380.5,430.21
JPPOWER,20.02,18.3,16.93
