ticker,close_price,st72_value,DMA_200,DMA_10,datee
SBILIFE,2080.0,1987.5,1897.45,2038.94,20260223
HYUNDAI,2293.4,2117.9,2240.83,2196.11,20260223
AUBANK,1029.65,971.5,838.08,1007.07,20260223
BIOCON,383.95,366.8,368.73,377.85,20260223
HSCL,489.7,448.9,468.07,464.62,20260223
GRANULES,599.05,551.1,532.27,575.37,20260223
