ticker,close_price,st73_value,DMA_200,DMA_10,datee
ANANDRATHI,3062.5,2878.1,2458.2,2987.21,20251225
KIOCL,380.75,320.1,341.76,344.45,20251225
ANANTRAJ,566.8,504.6,555.99,544.01,20251225
PRIVISCL,3360.1,2963.4,2429.33,3140.23,20251225
HEG,550.55,507.2,501.92,533.4,20251225
ASTRAMICRO,970.25,883.8,964.5,913.83,20251225
V2RETAIL,2413.1,2183.6,1947.06,2260.07,20251225
