ticker,close_price,st72_value,DMA_200
MARUTI,12840.0,12299.8,11867.61
HDFCLIFE,766.2,738.4,692.2
TECHM,1509.3,1428.8,1572.96
UNIONBANK,135.54,129.6,122.49
ALKEM,5149.0,4718.6,5096.33
MCX,8151.5,7565.7,6447.2
SJVN,97.99,89.8,99.02
POONAWALLA,446.75,418.4,365.93
GESHIP,973.95,915.2,962.1
NAZARA,1420.7,1349.3,1086.07
