ticker,close_price,st73_value,DMA_200
SUNPHARMA,1648.6,1570.5,1702.68
WIPRO,256.93,244.2,265.01
LTTS,4392.4,4118.7,4563.24
POONAWALLA,502.1,421.1,377.5
LICHSGFIN,593.2,555.2,573.2
KFINTECH,1144.8,1060.2,1143.5
ELGIEQUIP,505.85,460.2,514.12
ZENTEC,1621.3,1427.6,1714.66
EMBDL,104.21,89.7,116.08
