ticker,close_price,st72_value,DMA_200,DMA_10,datee
CHOLAHLDNG,1940.1,1762.1,1862.41,1877.37,20251210
ERIS,1701.3,1514.7,1575.97,1588.35,20251210
NAVA,557.25,498.4,549.68,526.75,20251210
IXIGO,263.8,218.4,215.88,257.56,20251210
