ticker,close_price,st73_value,DMA_200,DMA_10,datee
BIOCON,395.85,368.9,369.65,383.26,20260226
GLENMARK,2085.0,1937.9,1905.25,2037.43,20260226
LAURUSLABS,1076.35,958.9,888.45,1025.46,20260226
TEGA,1823.8,1587.1,1814.75,1689.21,20260226
