ticker,close_price,st72_value,DMA_200
BDL,1566.5,1430.5,1453.78
COCHINSHIP,1745.7,1579.6,1640.08
TATACOMM,1614.0,1527.7,1621.71
GRSE,2581.9,2249.8,2081.32
JBMA,712.95,627.6,675.7
LMW,14937.0,13833.9,15900.16
DATAPATTNS,2711.0,2436.2,2357.6
INDGN,575.05,542.1,579.69
