ticker,close_price,st73_value,DMA_200,DMA_10,datee
MFSL,1618.1,1480.7,1390.47,1553.18,20251109
SAMBHV,121.59,105.3,nan,114.79,20251109
BRITANNIA,6157.5,5615.9,5444.07,5909.8,20251109
