ticker,close_price,st73_value,DMA_200,datee
DABUR,516.5,474.5,500.05,20251105
POWERINDIA,20341.0,17010.0,16331.07,20251105
BALKRISIND,2361.2,2124.8,2518.79,20251105
NH,1832.9,1679.4,1722.69,20251105
AJANTPHARM,2591.5,2382.0,2603.6,20251105
