ticker,close_price,st73_value,DMA_200
BAJAJ-AUTO,8588.5,7966.9,8346.07
COALINDIA,387.8,370.5,383.9
INDHOTEL,775.5,736.3,774.57
ASHOKLEY,131.76,116.3,112.89
SUPREMEIND,4496.0,4028.5,4073.63
VOLTAS,1349.2,1213.4,1428.8
BLUESTARCO,1915.7,1683.1,1856.4
POONAWALLA,467.9,425.6,367.93
APOLLOTYRE,464.45,402.9,456.83
PFIZER,5766.5,4945.2,4867.01
BIKAJI,772.4,691.2,729.73
AFCONS,427.6,395.4,nan
MINDACORP,510.65,458.1,517.07
