ticker,close_price,st72_value,DMA_200
GODREJCP,1257.2,1192.0,1168.73
INDUSTOWER,353.55,334.4,363.37
BHARTIHEXA,1859.6,1704.2,1554.0
COFORGE,1747.7,1640.6,1676.28
JBCHEPHARM,1747.9,1680.8,1690.44
POLYMED,2070.6,1878.1,2364.83
CAMS,3905.0,3743.9,4062.78
GRINDWELL,1570.8,1480.8,1762.49
ZEEL,123.58,113.3,119.91
TITAGARH,858.85,807.4,931.2
