ticker,close_price,st73_value,DMA_200,DMA_10,datee
GRANULES,606.35,526.3,540.67,582.13,20260325
DOMS,2295.4,1940.4,2457.0,2183.33,20260325
ALKYLAMINE,1414.7,1108.9,1834.44,1302.37,20260325
